model,benchmark,score,source,source_detail,shot,protocol,thinking,date,benchmark_variant,benchmark_family,metric_type,score_scale,source_confidence_weight,exact_protocol_match_to_primary_suite,tools_allowed,reasoning_effort,pass_at_k,consensus_or_samples,score_level,notes,family,log_active_params,log_total_params,log_train_tokens,scale_bucket,param_confidence,scale_imputed,is_moe,log_context,is_gqa,has_rope,math_intensity,code_pretrain,synthetic_quality,trained_web_only,is_reasoning_model,is_instruct,is_closed_source,release_year_norm,active_x_math,active_x_code,saturation_2026,n_choices,output_space,contamination_resistant,retained_v22,include_primary,metric_is_percent,thinking_on_cell,reasoning_effort_score,tools_allowed_flag,sample_weight
DeepSeek-V3-Base,ARC_C,95.3,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",25.0,25-shot,na,2024-12,ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,BBH,87.5,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",3.0,3-shot CoT,na,2024-12,BBH,BBH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,92.0,0,1,0,0,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,GSM8K,89.3,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",8.0,8-shot CoT,na,2024-12,GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,HumanEval,65.2,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",0.0,0-shot Pass@1,na,2024-12,HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,1.0,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,MATH,61.6,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",4.0,4-shot CoT (MATH-Full),na,2024-12,MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,MBPP,75.4,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",3.0,3-shot Pass@1,na,2024-12,MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,1.0,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,MMLU,87.1,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",5.0,5-shot,na,2024-12,MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
DeepSeek-V3-Base,MMLU_Pro,64.4,official,"DeepSeek-V3 tech report arxiv:2412.19437, Tables 2-3 (base model)",5.0,5-shot,na,2024-12,MMLU_Pro,MMLU_Pro,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,DeepSeek,3.6109179126442243,6.508769136971682,9.602382459752207,2.0,0.95,0,1,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.9500000000000455,7.221835825288449,7.221835825288449,89.0,10,2,1,0,1,1,0.0,0.25,0.0,1.0
GPT-4o,AIME_2024,9.3,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,AIME_2024,AIME,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,95.0,0,1,1,0,1,1,0.0,0.0,0.0,0.85
GPT-4o,ARC_C,96.7,simple_evals,OpenAI simple-evals May 2024; multimodal variant of GPT-4,,legacy (see v8),na,2024 (v8 capture),ARC_Challenge,ARC,percent,0_to_100,0.85,1,unknown,unknown,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,97.0,4,2,0,1,1,1,0.0,0.25,0.0,0.85
GPT-4o,GPQA_Diamond,49.9,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,GPQA_Diamond,GPQA,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,94.0,4,2,1,0,1,1,0.0,0.0,0.0,0.85
GPT-4o,HumanEval,80.5,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,HumanEval,HumanEval,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,97.0,0,0,0,1,1,1,0.0,0.0,0.0,0.85
GPT-4o,IFEval,84.3,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,IFEval_prompt_strict_or_reported,IFEval,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,93.0,0,0,0,0,1,1,0.0,0.0,0.0,0.85
GPT-4o,LiveCodeBench,33.4,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,LCB_2024_2025_window,LiveCodeBench,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,92.0,0,0,1,0,1,1,0.0,0.0,0.0,0.85
GPT-4o,MATH,76.6,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,MATH_500_or_full,MATH,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,95.0,0,0,0,1,1,1,0.0,0.0,0.0,0.85
GPT-4o,MBPP,87.0,simple_evals,OpenAI simple-evals May 2024; multimodal variant of GPT-4,,legacy (see v8),na,2024 (v8 capture),MBPP,MBPP,percent,0_to_100,0.85,1,unknown,unknown,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,95.0,0,0,0,1,1,1,0.0,0.25,0.0,0.85
GPT-4o,MMLU,87.2,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,MMLU_original,MMLU,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,93.0,4,2,0,1,1,1,0.0,0.0,0.0,0.85
GPT-4o,MMLU_Pro,72.6,cross_report,DeepSeek-V3 tech report arxiv:2412.19437 Table 5 (cross-report),0.0,0-shot CoT,off,2024-08,MMLU_Pro,MMLU_Pro,percent,0_to_100,0.85,1,unknown,none,,1,reported,imported from v3,GPT4,5.298317366548036,5.298317366548036,9.615805480084347,3.0,0.35,1,0,11.759785542901755,1,1,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.400000000000091,10.596634733096073,10.596634733096073,89.0,10,2,1,0,1,1,0.0,0.0,0.0,0.85
Gemini-2.5-Flash,AIME_2025,72.0,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,AIME_2025,AIME,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,95.0,0,1,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,Aider_Polyglot,56.7,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,Aider_Polyglot,Aider,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,,0,0,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,FACTS_Grounding,85.3,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,FACTS_Grounding,FACTS,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,,0,0,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,GPQA_Diamond,82.8,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,94.0,4,2,1,0,1,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,Humanitys_Last_Exam,11.0,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,HLE_full_text_mm,HLE,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,,0,0,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,LiveCodeBench,59.3,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,LCB_2024_2025_window,LiveCodeBench,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,92.0,0,0,1,0,1,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,SWE_bench_Verified,48.9,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,SWE_bench_Verified_single_attempt,SWE_bench,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,,0,0,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Flash,SimpleQA,26.9,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",dynamic,2025-06,SimpleQA,SimpleQA,percent,0_to_100,1.0,1,no,unknown,1.0,1,reported,v4 extension,Gemini,4.248495242049359,5.991464547107982,9.903487552536127,3.0,0.25,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.4500000000000455,8.496990484098719,8.496990484098719,,0,0,1,0,0,1,1.0,0.25,0.0,1.0
Gemini-2.5-Pro,AIME_2025,88.0,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,AIME_2025,AIME,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,95.0,0,1,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,Aider_Polyglot,82.2,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,Aider_Polyglot,Aider,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,,0,0,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,FACTS_Grounding,87.8,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,FACTS_Grounding,FACTS,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,,0,0,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,GPQA_Diamond,86.4,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,94.0,4,2,1,0,1,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,Humanitys_Last_Exam,21.6,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,HLE_full_text_mm,HLE,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,,0,0,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,LiveCodeBench,74.2,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,LCB_2024_2025_window,LiveCodeBench,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,92.0,0,0,1,0,1,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,SWE_bench_Verified,59.6,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,SWE_bench_Verified_single_attempt,SWE_bench,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,,0,0,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-2.5-Pro,SimpleQA,54.0,official,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf",0.0,"single attempt, no majority voting",on,2025-06,SimpleQA,SimpleQA,percent,0_to_100,1.0,1,no,standard,1.0,1,reported,v4 extension,Gemini,5.991464547107982,5.991464547107982,9.903487552536127,4.0,0.35,1,0,14.508657738524219,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.3299999999999272,11.982929094215963,11.982929094215963,,0,0,1,0,0,1,1.0,0.65,0.0,1.0
Gemini-3-Pro,GPQA_Diamond,91.9,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,Thinking High; no tools,on,2026-02,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,no,high,1.0,1,reported,v4 extension,Gemini,6.214608098422191,7.090076835776092,10.308952660644293,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.880000000000109,12.429216196844383,12.429216196844383,94.0,4,2,1,0,1,1,1.0,1.0,0.0,1.0
Gemini-3-Pro,LiveCodeBench_Pro_Elo,2439.0,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,LiveCodeBench Pro Elo,on,2026-02,LCB_Pro_Elo,LiveCodeBench,elo,elo,1.0,1,no,high,,1,reported,v4 extension,Gemini,6.214608098422191,7.090076835776092,10.308952660644293,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.880000000000109,12.429216196844383,12.429216196844383,,0,0,1,0,0,0,1.0,1.0,0.0,1.0
Gemini-3-Pro,MMMLU,91.8,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,Thinking High,on,2026-02,MMMLU,MMMLU,percent,0_to_100,1.0,1,no,high,1.0,1,reported,v4 extension,Gemini,6.214608098422191,7.090076835776092,10.308952660644293,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.880000000000109,12.429216196844383,12.429216196844383,93.0,4,2,0,0,0,1,1.0,1.0,0.0,1.0
Gemini-3.1-Pro,GPQA_Diamond,94.3,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,Thinking High; no tools,on,2026-02,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,no,high,1.0,1,reported,v4 extension,Gemini,6.309918278226516,7.24422751560335,10.373491181781864,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.1400000000001,12.619836556453032,12.619836556453032,94.0,4,2,1,0,1,1,1.0,1.0,0.0,1.0
Gemini-3.1-Pro,LiveCodeBench_Pro_Elo,2887.0,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,LiveCodeBench Pro Elo,on,2026-02,LCB_Pro_Elo,LiveCodeBench,elo,elo,1.0,1,no,high,,1,reported,v4 extension,Gemini,6.309918278226516,7.24422751560335,10.373491181781864,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.1400000000001,12.619836556453032,12.619836556453032,,0,0,1,0,0,0,1.0,1.0,0.0,1.0
Gemini-3.1-Pro,MMMLU,92.6,official,"Google DeepMind Gemini 3.1 Pro model card, Evaluation table, https://deepmind.google/models/model-cards/gemini-3-1-pro/",0.0,Thinking High,on,2026-02,MMMLU,MMMLU,percent,0_to_100,1.0,1,no,high,1.0,1,reported,v4 extension,Gemini,6.309918278226516,7.24422751560335,10.373491181781864,4.0,0.2,1,1,13.815510557964274,1,1,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.1400000000001,12.619836556453032,12.619836556453032,93.0,4,2,0,0,0,1,1.0,1.0,0.0,1.0
Gemma-3-12B-Base,ARC_C,74.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,ARC_Challenge,ARC,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,97.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,GPQA_Diamond,25.4,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GPQA_Diamond,GPQA,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,94.0,4,2,1,0,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,GSM8K,71.0,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,GSM8K,GSM8K,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,98.0,0,1,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,HumanEval,45.7,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,HumanEval,HumanEval,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,97.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,MATH,43.3,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MATH_500_or_full,MATH,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,MBPP,60.4,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MBPP,MBPP,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,95.0,0,0,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,MMLU,74.5,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_original,MMLU,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,93.0,4,2,0,1,1,1,0.0,0.25,0.0,1.0
Gemma-3-12B-Base,MMLU_Pro,45.3,official,"Gemma 3 tech report arxiv:2503.19786 Tables 10+19 (base, pre-trained)",5.0,5-shot (base),na,2025-03,MMLU_Pro,MMLU_Pro,percent,0_to_100,1.0,1,unknown,unknown,,1,reported,imported from v3,Gemma,2.4849066497880004,2.4849066497880004,9.392661928770137,2.0,0.95,0,0,11.759785542901755,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.25,2.4849066497880004,2.4849066497880004,89.0,10,2,1,0,1,1,0.0,0.25,0.0,1.0
